Review_Text,Review_Date,Rating_Score,Platform_Source,Business_Category,Product_Name,Raw_Category,Item_Id
mantaaabs barang ok,11 Jan 2018,5,Lazada,Elektronik,Transcend StoreJet 25H3 1TB - HDD / HD / Hardisk External Antishock,beli-harddisk-eksternal,100052565
"Barang sesuai deskripsi,penjual ramah,respon cepat..",31 Mar 2019,5,Lazada,Elektronik,Sandisk Flashdisk 64GB Cruzer Force - Silver.,beli-harddisk-eksternal,100055947
"Packaging rapi, flashdiksnya ORI, kapasitasnya sesuai dengan detail produk yang dicantumkan dan foto dengan barangnya sesuai + barangnya datang sesuai tepat waktu. Makasih ya.. 😘",30 Okt 2018,5,Lazada,Elektronik,Sandisk Flashdisk 64GB Cruzer Force - Silver.,beli-harddisk-eksternal,100055947
"mantap. flashdisknya sudah diterima dengan baik. kapasitas total 58,544,586,752 bytes dengan FAT32. menjadi 62,885,724,160 bytes kalau diformat dengan exFAT. write speed 10MB/s dan read 30 MB/s dengan port USB 2.0, belum dicoba dengan port usb 3.0.",24 Jun 2017,5,Lazada,Elektronik,Sandisk Flashdisk 64GB Cruzer Force - Silver.,beli-harddisk-eksternal,100055947
"Terima kasih, barang bagus dan respon penjual sgt baik.",07 Sep 2018,5,Lazada,Elektronik,Sandisk Flashdisk 64GB Cruzer Force - Silver.,beli-harddisk-eksternal,100055947
"Oke. Barang sudah diterima dgn baik. Packing rapih. Tp isinya cuma 58GB. Selebihnya, oke",23 Des 2016,5,Lazada,Elektronik,Sandisk Flashdisk 64GB Cruzer Force - Silver.,beli-harddisk-eksternal,100055947
recommended. pas cocok buat anda semua. bgus. sesuai deskripsi.,08 Mar 2017,5,Lazada,Elektronik,Sandisk Flashdisk 64GB Cruzer Force - Silver.,beli-harddisk-eksternal,100055947
PUAS,31 Jul 2018,5,Lazada,Elektronik,Sandisk Flashdisk 64GB Cruzer Force - Silver.,beli-harddisk-eksternal,100055947
"ok banget. flashdisk 64gb casing metal, baguss",2019-10-02,5,Lazada,Elektronik,Sandisk Flashdisk 64GB Cruzer Force - Silver.,beli-harddisk-eksternal,100055947
Sesuai deskripsi,15 Jul 2019,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 1TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100061038
"barang dah sampai, makasih",21 Agu 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 1TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100061038
mantap barang gak minus sama sekali,12 Des 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 1TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100061038
"pengiriman cepat, packing cukup bagus",11 Nov 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 1TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100061038
Biarkan bintang yang berbicara ... 👌👍,11 Nov 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 1TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100061038
"Barangnya ok, cepat sampai",12 Sep 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 1TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100061038
"Pengirimannya cepat, produk baik",01 Okt 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 1TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100061038
Barang sesuai dengan deskripsi dan berfungsi baik.,26 Sep 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 1TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100061038
"sampai cepat, barang sesuai.",04 Sep 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 1TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100061038
express. dikirim hari berikutnya dan barang mulus,05 Mar 2018,4,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 1TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100061038
oke,12 Sep 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 1TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100061038
baik,07 Sep 2018,4,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 1TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100061038
RAM?. ram 8gb atau 4gb?,2019-10-02,2,Lazada,Elektronik,Acer Aspire E5-575G-74E2/BK,beli-harddisk-eksternal,100072071
"TV LED dengan beragam input!. TV LED dengan pilihan input yang lengkap (HDMI, DV, VGA). Kami beli untuk keperluan kantor yang penggunaannya bisa multi-source. Panasonic satu-satunya merk yang menyediakan fasilitas ini (sepanjang pengetahuan kami). Kualitas gambar juga bagus, dengan bezel tipis yang memberikan kesan ""lega"" ... extra bracket memudahkan pemasangan di dinding. Bravo Panasonic!",20 Okt 2017,5,Lazada,Elektronik,"Panasonic 32"" LED TV TH-32D305G - Hitam + Gratis Bracket",beli-harddisk-eksternal,100086255
Mantap. Cuma butuh waktu 12 jam unit tiba.. thks,22 Jan 2017,5,Lazada,Elektronik,"Panasonic 32"" LED TV TH-32D305G - Hitam + Gratis Bracket",beli-harddisk-eksternal,100086255
Kalo mau cicilan gmn caranya?. Mau cicilan gmn caranya6,2019-10-02,1,Lazada,Elektronik,"Panasonic 32"" LED TV TH-32D305G - Hitam + Gratis Bracket",beli-harddisk-eksternal,100086255
Mau nyicil dong.. proses nya susah nggak??. Nyicil dengan cara mudah prosesnya susah nggak,2019-10-02,3,Lazada,Elektronik,"Panasonic 32"" LED TV TH-32D305G - Hitam + Gratis Bracket",beli-harddisk-eksternal,100086255
Barang mantap sesuai pesanan... Pokonya puas..,2019-10-02,5,Lazada,Elektronik,"Panasonic 32"" LED TV TH-32D305G - Hitam + Gratis Bracket",beli-harddisk-eksternal,100086255
"Puas bgt ^_^. Puas bgt pengiriman sesuai jadwal, barang bagus, packing rapih buat maen game enak bgt hihii, murah lagi, tenkyu lazada",08 Des 2016,5,Lazada,Elektronik,"Acer E5 475G-35BR - Core i3-6100U - VGA Nvidia 940MX 2GB DDR5 - RAM 2GB DDR4 - 500GB - 14"" - Steel Grey",beli-harddisk-eksternal,100087269
Saran. Saya igin pesan tapi packingnya kalo bisa harus rapih dan aman jadi barang terlindungi. Untuk saat ini bintang 3 nanti kalo barangnya udah diterima dan bagis jadi 5 bintang,2019-10-02,3,Lazada,Elektronik,"Acer E5 475G-35BR - Core i3-6100U - VGA Nvidia 940MX 2GB DDR5 - RAM 2GB DDR4 - 500GB - 14"" - Steel Grey",beli-harddisk-eksternal,100087269
"Mantap, awet. Sayang warnanya gampang kotor.",09 Des 2016,4,Lazada,Elektronik,Hitachi Touro 1 TB + Cloud Storage 3 GB,beli-harddisk-eksternal,100094378
"Saya kurang yakin produk ini genuine karena hologramnya pun tidak ada dan kartu garansinya pun tidak ada..hanya keterangan saja di dusnya bahwa barang ini Original Resmi Indonesia Bergaransi ..dengan diberi nomor telpon Service Centernya.... Memory yang tersedia ternyata juga tidak sampai 2 TB tetapi 1.81 TB selisih 0.19 TB ...besar banget selisihnya..tidak mungkin juga terpakai untuk sistemnya sampai begitu banyak...tapi tidak begitu masalah... Eksternal hardisk ini bekerja bagus, cepat dan Hadiah hardcase cukup bagus untuk melindungi barang ini dari debu dan benturan. Sayangnya saat di registrasi ke Official Webnya WD ternyata Identification Numbernya tidak dikenal..tidak valid...alias barang ini bukan asli..alias KW.. Seller responsif sayangnya tidak memberitahu asli tidaknya barang ini. Pengiriman terhitung cepat..dalam 2 hari barang sudah di tangan.. Mudah2an saja barang ini awet wslaupun tdk original",25 Sep 2019,3,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
barang bagus peking rapih. gua rekomendasikan banget lah klo barangnya.cma sayang pengiriman lama kaya ampas jne dioper sana sini barang gua ga ga muncul2 harus di komplen dlu cs ny kali baru ngerti. mending buat pengiriman lain deh lbi bgus,10 Des 2018,3,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
"Mantab, speed konsisten, total size asli 1.81gb, pas. Sejauh ini masih normal digunakan. Nice job seller n Lazada 👍🏻",11 Nov 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
"barang belum terima....pihak lazada bilang sidah diterima. cek di JNE lhoksukon aceh utara barang tidak ada...ada masalah, petigasnya tdk ramah, dan tdk ada solusk. mana yg benar. email ke CS JNE sama CS Lazada tdk ada reapon. bagaimana nasih barang saya harga 1 jt an",11 Nov 2018,1,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
Smuanya mntap..,18 Mei 2019,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
"pengiriman cepat, hr ini kirin lusa udh terima. packing rapi pake bubble jg. kwalitas product oke. Tq.",11 Nov 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
Saya rekomendasikan beli disini,11 Nov 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
sudah sampaiii,09 Sep 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
"warna sesuai pesanan, spek persis, ok dah",10 Des 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
"thanks, respon cepat Hdd Ext 2TB sampai sesuai pesanan.",12 Des 2018,4,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
"Original, Packing rapi.",10 Okt 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
Barang good condition and delivery ok,16 Sep 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
mantap,09 Jun 2019,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
barang oke,19 Okt 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 2TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100094942
"Foto produk sesuai dengan asli. Warna birunya bagus. Saya pesan, dan bayar produk ini pada tanggal 21 Oktober 2018, dan produk ini datang pada tanggal 23 Oktober 2018 dalam kondisi baik, dan berfungsi untuk Macbook Pro saya meskipun saya harus format dahulu. Saya mendapat bonus poket untuk external HDD saya ini. Mudah-mudahan produk ini awet. Terima kasih Lazada.",22 Okt 2018,4,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 4TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100110786
"Packing rapi dan pengiriman tepat waktu. Sejauh ini berfungsi dengan baik, harapannya semoga awet ni barang🙏",19 Mar 2019,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 4TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100110786
"Barangnya bagus, kecil/compaq, dan packing baik",03 Okt 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 4TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100110786
Western Digital WD My Passport New Design 4TB. good Product with reasonable Price,28 Feb 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 4TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100110786
"barang sesuai gambar,harga bersahabat",27 Jun 2018,5,Lazada,Elektronik,"Western Digital WD My Passport New Design Portable 4TB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive - Gratis Pouch",beli-harddisk-eksternal,100110786
"Good lah.... Packing Rapi, kualitas oke, fitur2 persis seperti deskripsi, desain keren... cuma yg kurang puas di segi kecepatan transfer hanya mentok di 9-10 Mb/s",16 Des 2016,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
"Beda sama yg dikirimin. Gmn nih lazada saya liat iklannya flashdisk tapi yg dikirim koq malah flashdrive,,,,mohon penjelasannya,,barang sdh saya buka.....saya br x ini kecewa",03 Apr 2017,1,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
"Sipz. Smua yang di ulasan bener smua apa mreka kata, kapasitas terbaca 29.5GB karena terpakai sistem, pengiriman lebih cepat dari extimasi",03 Apr 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
"Sandisk Flashdisk Cruzer Dial CZ57. barang sdh diterima, pengirimannya cepat, data yg terbaca 29.1GB (iya karena space 32GB tdk terbaca 32GB full) terima kasih atas fast responnya, n barangnya ori.",10 Mar 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
"Pengiriman cepet , tapi tranfer failnya lemot",06 Jul 2019,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
flashdisknya bagus tapi jatoh sama teman akhirnya rusak untuk mengeluarkan nya,04 Mar 2017,4,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
"Puas. Cepet sampai, barang asli, bagus lah. Thanks LAZADA",07 Mar 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
MANTABB. BARANG CEPAT CUMA 2 HARI GARANSI RESMI MANTABB,20 Mar 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
"Mantab. Cepet sampai 1 hari udah sampai,, barang bagus gk cepet panas walau di pake lama,, pokoknya mantab",06 Apr 2017,4,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
Bagus. Bagus. Packing rapi. Modelnya aku suka. Thanks lazada!,26 Mar 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
"Good. Barang bagus, pertahankan",21 Mar 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
"Oke. Barangnya sudah saya terima , kondisi sangat baik Trimakasih Lazada",05 Jan 2017,4,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
Oke. Produk oke dan Original by Datascrip tapi sayang kapasitas bersihnya 29GB,14 Des 2016,4,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
"sip. pengiriman cepet, barang bagus, transfer data lebih cepat daripada tipe Cruzer Switch",18 Mar 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
mantapp. produk mantap sesuai deskripsi,13 Des 2016,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
Bagus,07 Mar 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
"keren, kencang",12 Des 2016,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
good. Good,21 Mar 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
Lima Bintang,02 Apr 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
Lima Bintang,21 Mar 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
Lima Bintang,19 Jan 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 32GB,beli-harddisk-eksternal,100125285
produk sesuai pengiriman cepat,14 Jul 2019,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 64GB,beli-harddisk-eksternal,100125294
SANDISK. Produk Bagus,01 Apr 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 64GB,beli-harddisk-eksternal,100125294
qualitas barang. barang sangat bagus trimakasih,01 Mar 2018,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 64GB,beli-harddisk-eksternal,100125294
Kurang puas. Barang yg dikirim tidak seperti yang di gambar,05 Mar 2018,2,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 64GB,beli-harddisk-eksternal,100125294
Barangnya tidak sesuai di gambar. Barang yg sampe Cruzer yg biasa tidak sesuai di gambar tapi size-nya 64GB,05 Mar 2018,4,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 64GB,beli-harddisk-eksternal,100125294
cukup bagus,09 Feb 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 64GB,beli-harddisk-eksternal,100125294
mantap,27 Des 2017,5,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 64GB,beli-harddisk-eksternal,100125294
Pesanan Flashdisk. Knpa prosesnya lama? Apa gagal atau sya harus pesan lagi,2019-10-02,2,Lazada,Elektronik,Sandisk Flashdisk Cruzer Dial CZ57 - 64GB,beli-harddisk-eksternal,100125294
Barang tidak sampai. Barang saya ko gaada ya? Padahal saya ngasih alamatnya bener dan saya cek di situs jnenya alamat tujuannya kok salah? Mohon diperiksa kembali.. saya beli barang bebarengan dengan yang lain yg lainnya udh sampai tapi beli di sini gaada barangnya sampai sekarang..,22 Feb 2017,1,Lazada,Elektronik,Toshiba Flashdisk 64GB - Hitam   ,beli-harddisk-eksternal,100125304
kecewa alias barang aspal ya lumayan buat isi mp3 sih banyak lagunya,30 Jan 2017,3,Lazada,Elektronik,Toshiba Flashdisk 64GB - Hitam   ,beli-harddisk-eksternal,100125304
"flashdisk 64gb tpi isi cm 2gb,gk bs dipakai",15 Des 2016,1,Lazada,Elektronik,Toshiba Flashdisk 64GB - Hitam   ,beli-harddisk-eksternal,100125304
Barang CACAT!!!. Tidak bisa berfungsi menyimpan data,09 Jan 2017,1,Lazada,Elektronik,Toshiba Flashdisk 64GB - Hitam   ,beli-harddisk-eksternal,100125304
"Kecewa. Barang tidak pernah sampai yg hitam,yg putih ga bisa dipake",06 Jan 2018,1,Lazada,Elektronik,Toshiba Flashdisk 64GB - Hitam   ,beli-harddisk-eksternal,100125304
"Kecewa. Pengiriman lama, warna yang dateng putih bukan hitam",17 Jan 2017,1,Lazada,Elektronik,Toshiba Flashdisk 64GB - Hitam   ,beli-harddisk-eksternal,100125304
"KECEWA SANGAT KECEWA. KRN PESANAN TDK SESUAI DENGAN KIRIMANNYA ,DR WARNA SAJA SAYA PESAN HITAM DIKIRM PUTIH DAN TIDAK BISA DIPAKAI DI LABTOP ANAK SAYA . SEHARUSNYA TIDAH SEPERTI ITU YAH",2019-10-02,1,Lazada,Elektronik,Toshiba Flashdisk 64GB - Hitam   ,beli-harddisk-eksternal,100125304
Jadi KECEWA beli barang di LAZADA,04 Jan 2017,1,Lazada,Elektronik,Toshiba Flashdisk 64GB - Hitam   ,beli-harddisk-eksternal,100125304
"Barang rusak tdk bisa dgunakan. Flashdisk saat dicopy file yg kebaca setengah doang, ud mana beli 2, saya tertipu pantes g garansi, hati hati untuk yg mau beli",05 Jan 2018,1,Lazada,Elektronik,Toshiba Flashdisk 64GB - Putih   ,beli-harddisk-eksternal,100125311
"Bukan barang asli, produk abal-abal.. Ketika barang datang, masih di luar kota. 2 minggubkemudian baru cek barang. Dari awal muncul pertanyaan karena di pembungkusnya sendiri tulisannya toshiba kapasitas 8 GB, sedangkan di Flashdisk memang tertulis 64 GB. Setelah dicoba untuk kopi file, ternyata banyak yang failed. Dan yang berhasil dikopi ternyata juga tidak dapat dibuka. Sepertinya ini hanyalah produk gagal buatan OEM yang dibuat asal-asalan untuk dijual murah. Dan pihak toko terlanjur membeli dalam jumlah banyak kemudian berusaha menjual dengan segala cara.",03 Jan 2018,1,Lazada,Elektronik,Toshiba Flashdisk 64GB - Putih   ,beli-harddisk-eksternal,100125311
rusak gk bisa dipakai 😢 kapok,01 Feb 2018,1,Lazada,Elektronik,Toshiba Flashdisk 64GB - Putih   ,beli-harddisk-eksternal,100125311
Ga bisa dipakai...,06 Apr 2017,1,Lazada,Elektronik,Toshiba Flashdisk 64GB - Putih   ,beli-harddisk-eksternal,100125311
Kurang baik. Barangnya lama sekali,16 Des 2017,1,Lazada,Elektronik,Toshiba Flashdisk 64GB - Putih   ,beli-harddisk-eksternal,100125311
"produk tidak sesuai gambar. produk jauh dari yang diharapkan, sangat kecewa.",12 Des 2016,1,Lazada,Elektronik,Sandisk Ultra 3.0 Flash Drive - 32GB,beli-harddisk-eksternal,100133210
