Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
"Oke. Barangnya sudah saya terima , kondisi sangat baik Trimakasih Lazada",05 Jan 2017,4,Lazada,Positive,Lainnya,No,Elektronik,No
Oke. Produk oke dan Original by Datascrip tapi sayang kapasitas bersihnya 29GB,14 Des 2016,4,Lazada,Positive,Bentuk,No,Elektronik,No
"sip. pengiriman cepet, barang bagus, transfer data lebih cepat daripada tipe Cruzer Switch",18 Mar 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantapp. produk mantap sesuai deskripsi,13 Des 2016,5,Lazada,Positive,Rasa,No,Elektronik,No
Bagus,07 Mar 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
"keren, kencang",12 Des 2016,5,Lazada,Positive,Lainnya,No,Elektronik,No
good. Good,21 Mar 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
Lima Bintang,02 Apr 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
Lima Bintang,21 Mar 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
Lima Bintang,19 Jan 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
produk sesuai pengiriman cepat,14 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
SANDISK. Produk Bagus,01 Apr 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
qualitas barang. barang sangat bagus trimakasih,01 Mar 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Kurang puas. Barang yg dikirim tidak seperti yang di gambar,05 Mar 2018,2,Lazada,Negative,Lainnya,No,Elektronik,No
Barangnya tidak sesuai di gambar. Barang yg sampe Cruzer yg biasa tidak sesuai di gambar tapi size-nya 64GB,05 Mar 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
cukup bagus,09 Feb 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap,27 Des 2017,5,Lazada,Positive,Rasa,No,Elektronik,No
Pesanan Flashdisk. Knpa prosesnya lama? Apa gagal atau sya harus pesan lagi,2019-10-02,2,Lazada,Negative,Lainnya,Yes,Elektronik,No
Barang tidak sampai. Barang saya ko gaada ya? Padahal saya ngasih alamatnya bener dan saya cek di situs jnenya alamat tujuannya kok salah? Mohon diperiksa kembali.. saya beli barang bebarengan dengan yang lain yg lainnya udh sampai tapi beli di sini gaada barangnya sampai sekarang..,22 Feb 2017,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
kecewa alias barang aspal ya lumayan buat isi mp3 sih banyak lagunya,30 Jan 2017,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"flashdisk 64gb tpi isi cm 2gb,gk bs dipakai",15 Des 2016,1,Lazada,Negative,Lainnya,No,Elektronik,No
Barang CACAT!!!. Tidak bisa berfungsi menyimpan data,09 Jan 2017,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
"Kecewa. Barang tidak pernah sampai yg hitam,yg putih ga bisa dipake",06 Jan 2018,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
"Kecewa. Pengiriman lama, warna yang dateng putih bukan hitam",17 Jan 2017,1,Lazada,Negative,Bentuk,Yes,Elektronik,No
"KECEWA SANGAT KECEWA. KRN PESANAN TDK SESUAI DENGAN KIRIMANNYA ,DR WARNA SAJA SAYA PESAN HITAM DIKIRM PUTIH DAN TIDAK BISA DIPAKAI DI LABTOP ANAK SAYA . SEHARUSNYA TIDAH SEPERTI ITU YAH",2019-10-02,1,Lazada,Negative,Bentuk,Yes,Elektronik,No
Jadi KECEWA beli barang di LAZADA,04 Jan 2017,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
"Barang rusak tdk bisa dgunakan. Flashdisk saat dicopy file yg kebaca setengah doang, ud mana beli 2, saya tertipu pantes g garansi, hati hati untuk yg mau beli",05 Jan 2018,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
"Bukan barang asli, produk abal-abal.. Ketika barang datang, masih di luar kota. 2 minggubkemudian baru cek barang. Dari awal muncul pertanyaan karena di pembungkusnya sendiri tulisannya toshiba kapasitas 8 GB, sedangkan di Flashdisk memang tertulis 64 GB. Setelah dicoba untuk kopi file, ternyata banyak yang failed. Dan yang berhasil dikopi ternyata juga tidak dapat dibuka. Sepertinya ini hanyalah produk gagal buatan OEM yang dibuat asal-asalan untuk dijual murah. Dan pihak toko terlanjur membeli dalam jumlah banyak kemudian berusaha menjual dengan segala cara.",03 Jan 2018,1,Lazada,Negative,Harga,Yes,Elektronik,No
rusak gk bisa dipakai 😢 kapok,01 Feb 2018,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
Ga bisa dipakai...,06 Apr 2017,1,Lazada,Negative,Lainnya,No,Elektronik,No
Kurang baik. Barangnya lama sekali,16 Des 2017,1,Lazada,Negative,Lainnya,No,Elektronik,No
"produk tidak sesuai gambar. produk jauh dari yang diharapkan, sangat kecewa.",12 Des 2016,1,Lazada,Negative,Bentuk,Yes,Elektronik,No
Kok dapet nya warna biru,25 Agu 2018,1,Lazada,Negative,Bentuk,No,Elektronik,No
"bagus. Barang diterima cepat, seller n lazada pelayanan bagus.. kemasan rapi kasih plastik tebal lagi, good.. tvnya cakep sesuai gambar n speknya, display cukuplah sesuai.. sempat ada baut casing lepas dikencangkan ternyata bisa,, recomended buat yang nyari.. :)",02 Jan 2017,5,Lazada,Positive,Bentuk,No,Elektronik,No
Empat Bintang. Ini tv jg bs jadi monitor pc kan?,2019-10-02,4,Lazada,Positive,Lainnya,No,Elektronik,No
Boleh kredit bang. Boleh kredit bang,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
JOSS GANDOS. 1 HARI ORDER BESOK LANGSUNG SAMPAI FAST RESPON FAST SELLER,26 Mei 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
MANTAP GAN. biar bintang yang berbicara,28 Mei 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
Kwalitas super. bagus barangnya⭐⭐⭐⭐⭐,10 Jun 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
WD My passport 1TB. Mantab.... Reseller nya... Pengiriman cepat dan pakingan ok... Thank's... Reseller dan lazada... Sukses selalu.... Buat reseller dan lazada....,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
Sesuai deskripsi semoga awet selalu terima kasih,26 Mei 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"SAMPAI CEPAT BARANG MANTAP, RECOMENDED SELLER",26 Mei 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"packing dan barangnya Ok, namun bonus pouch kekecilan. packing dan barangnya Ok, namun bonus pouch ukurannya terlalu kecil untuk tempat hardisk nya",26 Apr 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Remote ada tombol yang tidak fungsi. Pengiriman cepat. Kualitas gambar bagus, terutama kualitas suaranya oke. DVB T2 berfungsi baik. Cuma remote ada yg error. Tombol source tidak fungsi, jd kalau mau ganti ke usb, hdmi atau lainnya mesti pencet tombol fisik di tvnya. Sudah minta ganti ke seller, malah disuruh contact Aquanya. Kata Aqua kalau remote rusak dan baru beli bisa minta ganti ke tokonya. Ribet deh dipingpong...😤",01 Apr 2018,2,Lazada,Negative,Bentuk,Yes,Elektronik,No
Tiga Bintang,2019-10-02,3,Lazada,Neutral,Lainnya,No,Elektronik,No
Tanya dulu. Ini layar sentuh bukan yah?,2019-10-02,3,Lazada,Neutral,Bentuk,No,Elektronik,No
Komplen. Saya pesan uang sdah d transfer tapi barng tdk sampai,2019-10-02,1,Lazada,Negative,Lainnya,No,Elektronik,No
"Di order ya Gan/sist.. Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Lima Bintang. Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Lima Bintang. Hi. Sist/Gan, Stocknya.. Masih Ready.? INFORMASI PRODUK KAMI.! Silahkan chat +add: WhatsApp : 0852-5468-9727 √◎ Respon cepat, Aman & Terpercaya. √◎ Pengiriman VIA : JNE & TIKI. ,?SELLER Resmi LAZADA.! Terima Kasih.",2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Lima Bintang. Untuk info buat pelanggan setia kami di karenakan lazada slow respon cepat aman dan terpercaya,kami buka orderan pemesanan beli 1 garatis 1 melalui via whatsapp/wa:085250720044",2019-10-02,5,Lazada,Positive,Rasa,No,Elektronik,No
"Lima Bintang. Bagi Yang Minat Order/Pesan Barang Kami, Untuk Lebih Memastikan Silahkan Add WhatsApp/WA 085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
Klu cicilan. Klu cicilan gmn cranya yah,2019-10-02,1,Lazada,Negative,Lainnya,No,Elektronik,No
Bisa kredit?. Saya dari Sumba Timur-Waingapu...,2019-10-02,4,Lazada,Positive,Lainnya,No,Elektronik,No
Cara cicilan nya. Cara.. Kredit nya bagaimana,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
Bisa di cicil gk. Bisa di cicil gak,2019-10-02,3,Lazada,Neutral,Lainnya,No,Elektronik,No
Bagussa. Laptop nya bagus,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
Kesal. Tidak bisa di kurangi ya biar jadi 1.000000,2019-10-02,1,Lazada,Negative,Lainnya,No,Elektronik,No
Layar. Ini berapa inci ya layarnya,2019-10-02,3,Lazada,Neutral,Bentuk,No,Elektronik,No
?. Ini bayar di tempat apa tidak?,2019-10-02,1,Lazada,Negative,Harga,No,Elektronik,No
Bayar di tempat bisa?. Bayar ditempat?,2019-10-02,3,Lazada,Neutral,Harga,No,Elektronik,No
Mau cicil. Caranya gmn ya,2019-10-02,1,Lazada,Negative,Lainnya,No,Elektronik,No
https://shopee.co.id/griyamainan/43877577/. Rizi,2019-10-02,4,Lazada,Positive,Lainnya,No,Elektronik,No
"kecewa... Ditulis khusus jabodetabek,tp tersedia diwilyah lampung... dibeli tp dicancel krn diluar daerah. Klo gk bisa harusnya dtulis tdk tersedia diwil.anda..",07 Feb 2017,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
Mau keredit. Gmana caranya klw mau ikut kredit di lazada...??,2019-10-02,3,Lazada,Neutral,Lainnya,No,Elektronik,No
Blitar. Bisa kiri. Ke kota blitar tidak?!,2019-10-02,1,Lazada,Negative,Lainnya,No,Elektronik,No
Klw d kirim k karawang bisa gak. Klw.di kirim k karawang bisa gak?,2019-10-02,2,Lazada,Negative,Lainnya,No,Elektronik,No
Dua Bintang. Gambarnya tidak keliatan,2019-10-02,2,Lazada,Negative,Lainnya,No,Elektronik,No
"Terimakasih, barang nya memuaskan semoga awet juga",24 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Mantuulll,27 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Makasih gan,tapi produk nya saya mesen yang 16GB dateng nya mlh yang 32GB,mungkin slh masukin produk",29 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
alhamdulillah ....puas.wlau pengirimannya hmpr mlm...tpi semuanya ok.,22 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Barangnya bagus,suara dan gambar jernih mudah mudahan awet,pengepakanya rapi,datang tepat waktu,kurirnya juga ramah.makasih Lazadd",15 Feb 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"tv led sharp 24"". Barang cukup memuaskan, seller responsif,packing aman karena dari kayu yah.. tpi pengirimannya agak sedikit lama, tpi its ok, yang penting barang sudah sampai",06 Mar 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"SANGAT MEMUASKAN!!!. Packing rapih dan aman banget barangnya, pengiriman cepat (hari ini order, besok langsung dateng). Pokonya seller recommended, dari segi harga juga bersaing. :) ;) :D",21 Jul 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"TV nya sudah datang alhamdulillah, amin.",12 Des 2018,1,Lazada,Negative,Lainnya,No,Elektronik,No
produknya sesuai dgn gambar... puas bgt,20 Feb 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
"tv,a bagus bngt, layar,a jga jernih bngt",13 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"produk bagus. puas sama.produknya, bagus n berkualitas",30 Mei 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
good job,18 Feb 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
led sharp. bgs...,30 Des 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
Siip,14 Agu 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"barang udah sampai packing rapi, barang juga ok...trima kasih surya grup n lazada... 👍",21 Jul 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Sangat puas. Aku puas banget sama layanan di Lazada. Pengirimannya cepat. Barangnya juga gak lecet sedikit pun. Terimakasih Lazada....,21 Agu 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
Abs. Min RAM nya emang segitu?,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang asli dan sesuai,28 Apr 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
MANTAP GAN. biar bintang yang berbicara,28 Mei 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"Value for Money. WD My Passport 4TB, harga paling murah dibanding tempat lain (sudah cek online dan offline), barang bagus (sudah di cek total kapasitas 3.64TB), original (bisa di-register ke web WD nya untuk garansi 3 thn), diberi beberapa software utility free diantaranya WD Security (untuk protect HD agar tdk bisa dibuka orang lain) dan ada bonus pouch, lumayan buat tempat HD nya. :)",10 Jul 2017,5,Lazada,Positive,Harga,No,Elektronik,No
MANTAP GAN SECEPAT KILAT,28 Mei 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"Pesanan sesuai harapan. Order Mi Notebook Air Gold 12.5 inch sampai sesuai harapan. Barangnya asli, packagingnya aman, bagus, sellernya informatif, cepat dikirimnya dan sudah ready terinstall dengan windows 10 english version. Terima kasih banyak seller :)",23 Mar 2017,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Pengiriman Sangat Cepat, Barang Sesuai Pesanan. Pengiriman barang ternyata sangat cepat. Hari ke-2 barang sudah diterima dalam keadaan baik. Packing rapih dan setelah dicek, laptop bekerja sesuai harapan. Terima kasih atas layanannya yang sangat baik",21 Mar 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Laptop dengan kualitas mantab.... Pengirimannya benar-benar top, packingnya rapi dan aman. Barangnya oke..Windowsnya udah pakai Win 10 English version... Top deh...",2019-10-02,5,Lazada,Positive,Bentuk,No,Elektronik,No
Powerfull Laptop. Lebih keren dari perkiraan awal.. Windows 10 sudah dikonfersi ke bahasa inggris.. Mantab..,14 Apr 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
Gk dapat di kirim. Gan kok gak dapat di kirm ke NAD. Disitu tertulis barang ini tidak dapat di kirim ke lokasi anda,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Lima Bintang. Mbak/ mas kabari ya barang kalau udah ready stok, saya rencana mau order. Mkasih",2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
Excellent!. Pelayanannya baik,11 Feb 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
Pengiriman CEPAT. Pengiriman cepat barang di terima dengan baik dan lengkap langsung coba... dapat bonus USB LED dll. Recommended Seller,21 Feb 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Barang bagus, awet sampai sekarang",09 Jan 2017,5,Lazada,Positive,Bentuk,No,Elektronik,No
"pemasangan anti virus oleh pihak WD secara online, dibantu memasang juga, mantap #Lazadaterpercaya",04 Jun 2017,5,Lazada,Positive,Rasa,No,Elektronik,No
"Pengiriman cpt smp. Produk bagus, sesuai gambar. Trims...",28 Apr 2017,3,Lazada,Neutral,Bentuk,No,Elektronik,No
"Lumayan. Saya kira antivirusnya ada kasetnya, eh ternyata cuma dikasih nomor serial disuruh download sendiri. Overall bagus lah, pengiriman cepat cuma 1 hari datang",01 Mar 2017,4,Lazada,Positive,Lainnya,No,Elektronik,No
ext hardisk. hrg bersaing bagus,14 Jan 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
"oke. bagus koq. cm gak pake antivirusnya aja, ribet sih :D",16 Apr 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
ntaps,17 Jan 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Kecewa tidak sesuai yang ditawarkan. Barang sudah diterima dan pengiriman lumayan cepat, tapi ada 2 hal yg harus penjual perhatikan: 1. di etalase tv dijual dengan bonus free Braket, tapi yang datang cuma tv nya doang braketnya ga ada, 2. ongkir tercantum Rp 200.000 saya kirim sesuai yg tercantum, tp pas di cek di resi yang tercantum oleh ekspedisi Cobra ternyara cuma 75.000. tetep konsumen yang dirugikan. toko ini jadi catatan buat saya kecuali menylesaikannya",03 Mar 2017,2,Lazada,Negative,Harga,Yes,Elektronik,No
"Barang nya kok belum sampai udh seminggu. TV nya udh seminggu blm sampai juga, Sepertinya harus meningkatkan pengiriman nya lebih diperhatikan supaya sampai sesuai estimasi, thanks",2019-10-02,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"Good. Ini bisa nonton, dengar music, liat poto via usb gk??",2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
Satu bintang,2019-10-02,1,Lazada,Negative,Lainnya,No,Elektronik,No
sesuai pesanan. bagus. thanks gan,18 Des 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
Produk dgn pesanan no 3288859132 sudah diterima,13 Des 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
Ok sesuai sm deksripsi,04 Apr 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
"alhamdulillah barang sampai dengan aman karna peking yang bagus.. semoga barang awet, selalu amanah dan lancar rejekinya amiin 🤲",12 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"sesuai dengan pesanan, semoga awet ya",05 Jun 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"kualitas ori, kapasitas sesuao dengan dekripsinya",27 Mar 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
barang bagus dengan harga ok,10 Des 2018,5,Lazada,Positive,Harga,No,Elektronik,No
Barang bagus dan berfungsi,16 Sep 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
virus shortcut,22 Sep 2018,1,Lazada,Negative,Lainnya,No,Elektronik,No
"packing ok, barang sesuai deskripsi.",27 Agu 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
barangnya tiba dengan selamat & cepat. tapi kemasan otg nya nggak memuaskan.,08 Sep 2018,3,Lazada,Neutral,Bentuk,No,Elektronik,No
Siiplah pokonya.. Thanks lazada,03 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"baguss. mudah2 n awet barang nya,,ada hologram nya",21 Jul 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Good Produk. Suka bgt barangx mulus lus lus and berfungsi dgan baik, thanks Lazada",01 Mar 2017,4,Lazada,Positive,Lainnya,No,Elektronik,No
"Good. Barang sampe sesuai pada waktu nya, packingan rapi. Terima kasih Lazada.",15 Feb 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
mudah2n awet amin,28 Mei 2018,4,Lazada,Positive,Bentuk,No,Elektronik,No
packing rapi. warna tidak sesuai,31 Mar 2018,4,Lazada,Positive,Bentuk,No,Elektronik,No
bagus bisa 2 pungsi,12 Jun 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
hmmmm. eliminasi 2 hari packing rapi tapi warna gak sesuai yang di ingini tapi barang normal work,23 Jul 2018,4,Lazada,Positive,Bentuk,No,Elektronik,No
Product oke sesuai destkripsi..dapet Tas backpack jga..recomend seller..good dah pkknya,13 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Laptop nya dikirim sangat top modal kaciwa,04 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Sesuai dengan keinginan dan kebutuhan,30 Apr 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Barang sesuai dengan gambar. Paket sudah saya terima, terlambat sedikit pengirimannya tapi tidak apa apa. Thanks​ Lazada",30 Apr 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
Respon cepat dan pengiriman cepat via go send,23 Mei 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Good. Flashdisk baru, waktu pas beli lagi diskon, packagingnya jga rapih so far so good",30 Okt 2016,5,Lazada,Positive,Harga,No,Elektronik,No
"Thanks. Barang cepet sampe, thanks",14 Okt 2016,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Sandisk 8gb. Brg sesuai , cuma delivery agak lama",23 Mar 2017,4,Lazada,Positive,Lainnya,No,Elektronik,No
"Pas. Ok deh, mantep",29 Des 2016,5,Lazada,Positive,Lainnya,No,Elektronik,No
"flashdisk sandisk ok banget ada bonus lagi, terima kasih",2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap. barangnya bagus untuk harga semurah ini,2019-10-02,5,Lazada,Positive,Harga,No,Elektronik,No
Beda Warna. Gan saya pesan warna biru kok yang datang warna merah?,20 Feb 2018,2,Lazada,Negative,Bentuk,No,Elektronik,No
"Lama pengiriman dan sistemnya kosong. 8 hari baru sampai, sistemnya kosong root saja tampil jadi hrs install ulang,, packingan rapi dan tersegel",06 Feb 2017,3,Lazada,Neutral,Lainnya,No,Elektronik,No
Dua Bintang. Barang yg di kirim tidak sesuai dengan yang di tampilkan,29 Jan 2017,2,Lazada,Negative,Lainnya,Yes,Elektronik,No
"terima kasih, barang sesuai gambar dan diterima dengan baik...",26 Jun 2018,3,Lazada,Neutral,Bentuk,No,Elektronik,No
Mantap barangnya. Cepet sampe juga,09 Sep 2017,5,Lazada,Positive,Rasa,No,Elektronik,No
"Barang sudah sampe, untuk pengriman ke Kupang NTT waktunya termasuk cepat, packing safe dan rapi. Barang sesuai gambar dan spek yang ditawarkan. Tx lazada + kenkez",07 Jul 2017,5,Lazada,Positive,Bentuk,No,Elektronik,No
Makasih kak. Tengkyuu.... Barangnya nyampe tepat waktu.... Packing rapi dan savety banget .. Recommended seller,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Lumayan memuaskan. Terlambat satu hari, karena kurir sampai dikantor pada malam hari. Jd besoknya baru bisa saya terima. Tp barang saya terima dengan baik. Terima kasih",28 Okt 2017,4,Lazada,Positive,Lainnya,No,Elektronik,No
Barang Sesuai Pemesanan. Barang sesuai pemesanan. Pengiriman cepat(Jakarta),26 Jul 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Harddisk berjalan dengan baik, kelengkapan juga oke",31 Jul 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
"2bulan pake crashed, pdhl ga prnah jatoh",14 Agu 2017,1,Lazada,Negative,Lainnya,No,Elektronik,No
"GOOD. Jum'at pesan besoknya nyampai, Barang bagus, tdk ada cacatnya, Terima kasih Lazada.",2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
