Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
makasih kak barangnya sudah di terima dan semoga awet cuman gak bisa terhubung dengan wifi,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
mantap lah bisa meredam suara juga mic oke suara kenceng bgt earpad sama headband empuk bgt,unknown,5,Multi-platform,Positive,Rasa,No,Elektronik,No
alkhamdulilah bagus bgt,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang sampai tepat waktu packaging bagus barang sesuai deskripsi lengkap semua garansi dan buku panduan recommended seller deh,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barangnya pecah pengirimannya juga lama packingannya ga aman ga dipakein buble trus ga dikasih tanda awas barang pecah lagi udah tau barang pecah belah gini komplain disuruh di retur males bgt ngurusinnya ribet jd ya sutralah bukan rezeki kali ya,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
penyokkk gini sihhhh,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
kualitas produk sangat baik produk original respon penjual sangat baik,unknown,5,Multi-platform,Positive,Bentuk,No,Fashion,No
cepat sampai berfungsi semua dan keren,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang sampe cepat semoga awett,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
rice cookernya penyok mba bsa dtuker ngga atau bsa d kmbalikan lagi ga mba,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
barangnya sudah sampai tp 8lt kok kecil ya seperti bukan 8lt dech dan barangnya agak penyok kecewa sy,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
harga rp terlalu mahal,unknown,2,Multi-platform,Negative,Harga,No,Lainnya,No
yang mau silent mouse sekalian buat gaming daripada logitech m331,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
biar masuk twitter txt from olcop,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
pengiriman cepat packing rapi amp aman,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
kualitas produk baik produk original harga produk baik kecepatan pengiriman krng baik,unknown,5,Multi-platform,Positive,Bentuk,No,Fashion,No
terima kasih pesanan sudah sampai dengan selamat mantap seller fast respon produk sesuai expetasi,unknown,5,Multi-platform,Positive,Rasa,No,Fashion,No
audio splitter agak bermasalah,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
barang dah sampe dengn selamt cepet bgd pengirimn a tpi aneh 8liter kok kecil bgd y,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
paket mendarat dengan indah seindah warna wajan ny pink top bgt poko ny mksh lazada,unknown,5,Multi-platform,Positive,Bentuk,No,Perabotan,No
judul iklannya mystic black tapi dikirim nya grey,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
pengiriman cepat barang sesuai deskripsi karena kecil ibu juga mau,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
ok baguus barangnya ada jahitan di pinggirnya,unknown,2,Multi-platform,Negative,Bentuk,No,Fashion,No
penjual sm sekali ga jwb chat tapi langsung sampe ok lah,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
dudukan motor ke body bawahnya tidak sesuai tingginya jadi harus diganjal ring moga2 awet thanks,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
pengiriman sangat lamaaaaa menggunakan shopee expres harusnya 1x24 jam ini barang hampir seminggu baru di terima semoga ricecookernya awet,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
puas tapi blom di tes terpasang,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
sangat ramah terimakasih rexus,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
saya suka saya suka cuma sayang jarak buat nanak nasi ke pinggirnya tipis,unknown,3,Multi-platform,Neutral,Rasa,No,Perabotan,No
bagus banget mikir berkali kali mau milih rexus vonix f80 apa ini untungnya ini bagus walaupun box nya peyot gara2 kehujanan rgb nya juga ga norak norak amat pelayanan nya juga baik terbaik lah,unknown,5,Multi-platform,Positive,Bentuk,No,Perabotan,No
pengiriman barang tertunda karena barang restok ya kalau barang belum ready jangan dijual dulu dong barangnya sih ok cuma susah cari softcasenya,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
terima kasi siler salam ber gabung,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
packingannya g rapi skrg ni guntingnya trlepas shngga tmpt pisaunya abis cacat,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
mouse berfungsi klik kiri dan kanan clicky ada fitur auto off apabila tidak dipakai selama beberapa menit jadibisa menghemat baterai tombol forward dan backward juga berfungsi status dpi belum ada penanda nya jadi harus pakai feeling di website resmi sepertinya juga belum support mouse ini overall harga memang menentukan kualitas,unknown,3,Multi-platform,Neutral,Harga,No,Elektronik,No
bagus original semoga awet dan tetap panas dipakai dan memuaskan hasilnya,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
produk sudah diterima cuma pas dibuka pasta roller nya patah blm coba alat nya,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
jangan lupa mampir di channel youtube gt pokpokyt,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
pisaunya tajam gampang dibersihkan garansi terjamin nggak cepat berbau ringan tapi kokoh gampang dipakai penjualnya ramah banget proses pesanan cepat packaging aman packaging rapi respon penjualnya top,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
alhamdulillah bagus sesuai gambar packing nya mantaap ada pengamanan nya aman ga ada yg penyok trimakasih semoga amanah terus aamiin,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
sesuai deskripsi ram 2gb memory 32gb android garansi resmi pengantaran kurang cepat semoga lebih baik lagi,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
barangnya sudah sampai kakkk wo terkendali sampai ketangan pembelinyaaa,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
selama belanja di lazada ini kali pertama kecewa dah dari kurirnya kesan tak enak tambah unit cacat dari lahir lcd nya ada bintik nya malas return maka nya di pake aja,unknown,2,Multi-platform,Negative,Rasa,Yes,Elektronik,No
baru buka belom nyoba yang pasti keyboardnya mantap,unknown,5,Multi-platform,Positive,Rasa,No,Elektronik,No
benda itu hijau,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
pengiriman super cepet tp barangnya gores2 ky bekas pake dan kalo mo ditutup ga bisa ngait dengan normal ga bisa klop dgn pas keliatan ada sisa sisa cuttingan plastik di deket tempat tutupnya,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
produk datang ga nyampe seminggu palingan harian aman packaging nya keyboard nya gak lagi sama aku hehe,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
bahan nya jelek banget dan tipis di pake baru sekali doang sudah bolong,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
bagussssss dpt pas flash sale pengiriman ok gak kelamaan thank u,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
semoga bisa berfungsi semua 75box tapi ada 3box yg penyok hehehe tq seller ada garansi resmi,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
dus rusak parah dan sudah terbuka waktu saya terima packing sangat minim hanya diberi bubble wrap melingkar sekali tapi bagian atas dan bawah tidak diberi untungnya barang saya terima utuh dan berfungsi dg baik tolong packing lebih ditingkatkan lagi supaya aman terima kasih,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
sejauh ini baru saya pakai untuk kukus makanan dan oke diameter bawah tempat kukusan 19cm dan bagian atas 21cm jadi kalo beli piring untuk dimasukkan ke situ yg atau 19cm ke bawah di atas itu bakal nyangkut,unknown,2,Multi-platform,Negative,Rasa,No,Perabotan,No
titipan orang sorry seller,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
product yg saya terima tidak dapat dipergunakan mesin blendernya tidak berputar,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
modelnya lucuu tapi kecil banget cuman bisa buat satu orang menurutku,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
bawah y peyok,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
siap pesanan sampai terima kasih,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
produk aman tapi packagingnya kacau,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
setrikanya bagus dan panas nggak nyesel sama sekali order di toko ini bener2 bagus bgt thank you seller dan kurir yang udah nganterin,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
ok bagus dan cocok,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
pengiriman oleh kurir cepat banget respon pelapak cepat harga sesuai kualitas barang lumayan bagus gk kecewa pokoknya,unknown,3,Multi-platform,Neutral,Bentuk,No,Perabotan,No
sesuai pesanan ok,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
produk bagus namun tidak bisa benar benar untuk menghaluskan rempah2 hasil akhirnya akan berupa potongan kecil saja,unknown,2,Multi-platform,Negative,Bentuk,No,Perabotan,No
telat hari ntar apa yg di pikirkan si penjual,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
belum buka kerdus semoga ga kenapa2,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
pancinya bagus mulus licin imut lucu packingnya rapi pengirimannya jg lumayan cepet,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
barang sampe sayang ada retakan di titik pengiriman lambat mungkin karna psbb,unknown,3,Multi-platform,Neutral,Lainnya,No,Lainnya,No
awal beli puas2 aja karena dari desain penggunaan dllnya masih normal2 aja baru setelah hari pemakaian normal mulai ada kendala tombol kirinya mulai macet harus ditekan kuat2bbaru fungsi,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
pengiriman barang cepat kualitas barang nya kuramg bagus karena ada cacat nya,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
sepadan dengan harga sesuai fitur terbaik baik alhamdulillah nyampe smogah berfungsi dengan baik dan awet,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
sesuai gambar mantep,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
terimakasih pesanan sudah sampai sesuai deskripsi packing sangat aman pokoknya semua bintang rekomend seller sukses selalu,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
order instan tapi dikirim esok hari,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
barang sesuai deskripsi pacing rapih walau agak lma pengiriman ya,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
terimakasih semoga awet,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
oke cepet sampenya terimakasih banyak yaaaaaaaaaaaaa,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
fitur terbaik tidak ada sepadan dengan harga tida build quality yg buruk dan ringkih saya gak yakin bisa awet bahkan untuk beberapa bulan ke depan,unknown,2,Multi-platform,Negative,Harga,Yes,Lainnya,Yes
barang sudah dibuka segel dari sananya,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
sayang sekali gantungannya ada yg patah padahal udh minta dicek jgn ada yg cacat,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
brg dtg packing luar uda terbuka bagian bawah selotip pmbgkus pisau jg uda tbuka pisau yg kecil kyk abis dibakar gtu khitam2an aduh bintg aja laa y,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
bagus hpnya tapi kok segelnya udh dibuka ya apa itu buat garansi atau gmna,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
fitur terbaik ok sepadan dengan harga sesuai,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
ok lah tpi tidak setara dengan harga nya terlalu mahal harga setrika nya,unknown,2,Multi-platform,Negative,Harga,No,Elektronik,No
sepadan dengan harga ok barang nya bagus tapi sayang pengiriman nya lama,unknown,3,Multi-platform,Neutral,Harga,No,Lainnya,No
so far sih ok ya saya gak tau tp apakah produk advan ini bagaimana kemasannya soalnya dus hp nya tidak ada plastiknya kedua hp tidak ada lapiran plastiknya juga dan pada saat saya buka casingnya baut2 hp tidak terdapat segelnya,unknown,2,Multi-platform,Negative,Rasa,No,Elektronik,No
top cerrr dah,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
makasih bosquuuuu mantaappp bisa jadi langanan niiih,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
terimakasih gann barang nya cepat sampai,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
produk dah sampai dites hidup daya hisap agak kurang mungkin krna kecil ukuranya semoga awet,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
barangnya original ada garasi resmi gampang dipakai,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
paket sudah diterima dgn baik hp nya original sesuai deskripsi bonus nya nyata sebanyak itu mantap,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
fast respon pesanan sesuai recommended seller,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
ada sedikit keluapas kulitnya maaf ya,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
asik tokonya gercep produk sesuai dan bagus,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
kualitas baik harga baik ukuran baik overall semua bagus semoga ke depannya bisa order disini lagi,unknown,5,Multi-platform,Positive,Bentuk,No,Fashion,No
pacing asal bau kotoran kecoa berdebu,unknown,2,Multi-platform,Negative,Rasa,No,Elektronik,No
harga harga sesuai barang pengemasan pengemadan sangat baik masyaaallah tabarakallah smga awet bagus barangnya,unknown,5,Multi-platform,Positive,Bentuk,No,Perabotan,No
fitur terbaik stiknya bisa geter,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,Yes
makasih barangnya sudah datang,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
fungsi ok barang ada rengat sedikit di bagian bawah tapi ditekan dikit bener lg cuma lucunya dusnya bagus ga ada tanda2 kekerasan dr expedisi berarti emang dr gudang barangnya bgtu pengirimannya jg lama di chat jg kaga direspon cuma direspon pake bot,unknown,2,Multi-platform,Negative,Rasa,No,Elektronik,No
masih tersegel rapih po minggu dpet harga murah dri yang lain thnksssssssssss,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
barang baru cman fitur getar tidak ada terlalu sederhana,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
build quality oke dengan harga segitu suara lumayan fitur oke kekurangan ada di dusnya dengan harga segitu dusnya keliatan murahan ga ada plastik yg menyegel seluruh dusnya maupun isinya dus juga penyok2 mungkin karena pengiriman,unknown,3,Multi-platform,Neutral,Harga,No,Lainnya,No
barang sudah sampai semoga awet sayang kardus penyok belum dites,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
barang hanya dilapisi dengan bubble warp tanpa kardus tetapi overall produk bagus dan berfungsi dengan baik,unknown,2,Multi-platform,Negative,Bentuk,No,Perabotan,No
terbaik toko nya jangan ragu beli di sini guys,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
cuma minusnya kontak agak rusak,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
barang sampai cepat kardus sedikit penyok tapi alhamdulillah barangnya bagusss semoga awet dan tahan lama,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
mantap deh kualitas nya bagus sy mpe bli 4x loh good product ga licin enak brat landasan mouse sy layak dapat 2jempol dr sy,unknown,5,Multi-platform,Positive,Rasa,No,Elektronik,No
pas sya colok cursotr sudh gerak rgb udh nyala tapi msh ga ke detect ama softwarenya,unknown,2,Multi-platform,Negative,Bentuk,No,Perabotan,No
kemasan rapi tapi sparepartnya kurang dan tidak bisa nyala,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
bagus barang sesuai dan sudah bisa digunakan untuk memasak nasi terimakasih,unknown,5,Multi-platform,Positive,Rasa,No,F&B,No
respon penjual cepat produk saya di retur dengan baik kalau ada bintang saya kasib tanda bintang hehehe,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
barang yg yg dikirim warna hitam tanpa konfirmasi padahal yg di minta warna putih,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
barang bagus packing rapih dus nya agak penyok tp g ngefek udah di cobain hasilnya bagus terimakaaih seller sukses terus,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
barang cepet sampai packing nya kurang safety sih engga pkek bubble wrap tapi alhmdllah aman cuma pas mau diaplikasiin kuncian yg bawahnya pada lepas dikiranya rusak tapi alhmdllah bisa dibenerin cs nya juga fast respon banget sih smoga awet produknya makasih,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
respon sangat cepat semuanya berfungsi dengan baik oke,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
ada yg pecah dikit dan gada pecahannya kak terus ada yg lepas kak terus ini tadi tak coba kok gak berfungsi ya kak gimana dong,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
blender nya bagus barang original pengiriman cepet bgt pake gojek sameday packingnya aman gak nyesel pokonya order disini mudah2an awet next order lg terima kasih,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
pengemasan yang ini gangangnya patah tolong dikemasyang lebih teliti lg biar barang ga ada yang rusak,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
kak ini gimna sihh ko pesanan saya malah orang laen yang nerima knp pas saya buka pemberitahuan paket saya tulisan nya sudah d terima sedangkan saya blom menerima paketnya kecewa deh pokonya,unknown,2,Multi-platform,Negative,Bentuk,Yes,Perabotan,No
respon cepat packing rapi puaaaaaaaaas,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barang sesuai dgn yg di order packaging rapih,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
