"NBa7we src","d4r55","RfnDt","eaLgGf","hCCjke","rsqaWe","ulsn","w8nwRe","dSlJg","Hzvxle","pkWtMe","dSlJg 2","NlVald","NlVald 2"
"https://lh3.googleusercontent.com/a-/ALV-UjVCtbyvcs3lJ0lPdDCYB2kBQmIzQ1-7qbcFFISnpfTiJiWm3VNQ=w45-h45-p-rp-mo-ba6-br100","Joseph Samuel","Local Guide · 880 ulasan · 3.262 foto","","","2 tahun lalu","Pas mau masuk langsung kaget karena si mbak waitressnya langsung bilang: Bapak, dilarang bawa makanan dan minuman dari luar. Ok siap! Jadi kayaknya banyak yang bawa makanan/minuman dari luar tapi numpang di dalam. …","Lainnya","","Suka","2","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVkif2P4pVcal3qzw0QJ_IeuSk7BrznVPJWAvLoFIIlQlJfK8E=w45-h45-p-rp-mo-ba3-br100","DN","Local Guide · 28 ulasan · 45 foto","","","7 bulan lalu","One of the best steak! Cocok untuk makan sama keluarga, pasangan dan teman. Will be back for sure","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjX7Lyjwa1o_k9kzdSQYquTMk1XMocIack0HObVU_uL3P3FymZlkEA=w45-h45-p-rp-mo-ba4-br100","Yassir Fikry (Ombink)","Local Guide · 74 ulasan · 98 foto","","","Diedit 6 bulan lalu","Enak steaknya mantap. Selalu sedap kalau makan disini. Banyak pilihan menu yang ngebuat ga bosen untuk di coba. Dan rasanya udah pasti enak. Sekarang tempatnya baru dulu masih di seberang aga sempit, sekarang udh besar lantai 2 jadi ga perlu nunggu dan suasana enak banget untu bersantai sama sanak famili. Pertahanin ya, sukses!","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocJkrsACez8DK5LaJX0Yu6JQeybdAs5ScBc_lh3OWjfMkslq6Q=w45-h45-p-rp-mo-ba5-br100","Nay wijaya","Local Guide · 176 ulasan · 587 foto","","","8 bulan lalu","Makanan enak
Pelayanan ramah
Tmpt jg nyaman","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUUzxQKI5z1s5N_LrmQ5fOeE-9oKy2zgHy6MOEjDPezhJKPMcUh=w45-h45-p-rp-mo-ba4-br100","risviantimitha","Local Guide · 39 ulasan · 178 foto","","","2 tahun lalu","Been hearing good words about Double U Steak by Chef Widhi, orang orang Bekasi bilang ini best steak in town. Kebetulan di Double U Steak ada promo Birthday Steak yang bisa ditukar di hari H ulang tahun dengan hanya menunjukkan identitas …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjW123LAzkfsr0E05_fsHyzrromRZimy7d6waYe5Lcun6-AuTaup=w45-h45-p-rp-mo-ba2-br100","Amelia Rani Gustiani","Local Guide · 17 ulasan · 28 foto","","","8 bulan lalu","baru tau double u steak pindah ke sebrangnya tempatnya sangat bagus rapih bersih, kl masalah rasa makanan jgn diragukan dr dulu selalu enak, saya direkomendasikan oleh staff mreka kak angga rib eye 500gram bukan dan meltique lengkap dengan side dish dan soup jamurnya sangat cocok dgn selera kami.. insya allah balik lg","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocIUTq1ieVPo-hZpkiXWQDUzoWX-IksYXnp8mae3EOwpn2Bm=w45-h45-p-rp-mo-ba3-br100","Cel Le","Local Guide · 21 ulasan · 60 foto","","","2 tahun lalu","Awalnya ragu mau ke sini. Karna dari beberapa kenalan review nya mix gitu ada yang bilang enak ada yang bilang ga. Tapi akhirnya nyobain juga. Dan mesen jenis steak yang selain meltique karna takut zonk. Ga nyesel sih, enak memang. Bumbunya …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocKKfZIy89UFd2A-GPUmYciOO0c2rlhtdvaeIRn5B4wJ6KUFEQ=w45-h45-p-rp-mo-ba4-br100","Vinska","Local Guide · 51 ulasan · 185 foto","","","8 bulan lalu","Steak enak sangat juicy dan ga keras, sesuai harga. Tempatnya cukup nyaman","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjV-s9l__s1Z4vbgMSVk921b8okaWvbn0Iy_kKtHhx28SSj5FUE=w45-h45-p-rp-mo-ba4-br100","Ida Faridah","Local Guide · 34 ulasan · 19 foto","","","8 bulan lalu","Steak dparisnya worth to try, sgt enak, salmon juga ga amis en enak, cm tmpat duduk dbawah yg ac sngt terbatas hanya 3 table, en juga di smoking room pelayannya ga standby jdi agak susah jika mau order or butuh sesuatu","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocIHcW6wQxDyZmBkcafg63qCPStttlI_aqzvu4-Cpb0DKx-thw=w45-h45-p-rp-mo-ba4-br100","ASP","Local Guide · 81 ulasan · 117 foto","","","Diedit 10 bulan lalu","Ketiga kalinya kesini, nagih anjay.  Steak house yang menunya enak & harga miring the best in Bekasi. Anyway, tempatnya baru ya, seberangnya lahan parkir pas. Lebih luas, lebih nyaman, dan lebih estetik. Service-nya lebih ok, table mannered …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVsJpN5LV0TC3R9ijweA1ZGqtt05f9aTQ0qZboyMJwsx8yj0GeD=w45-h45-p-rp-mo-br100","Anin Kumala","3 ulasan · 4 foto","","","setahun lalu","Stopped by for a quick lunch. The steak was so good, the service was great. I do appreciate untuk menu bagian daging jenis meltique di sini dibedakan. Kali ini saya pesan AUS Sirloin & Norwegian Salmon, minumannya Antioxdiant Blast & Iced …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocKI_KzI0PKdJTuo7hzVZwLHZOmk4PCPC81LTJg7TnK56x7ROA=w45-h45-p-rp-mo-ba4-br100","Rikco Cruz","Local Guide · 97 ulasan · 164 foto","","","2 tahun lalu","Rasa enak, service juga bagus, dan tempatnya juga asik.
Ada 2 lantai, no smoking semua. …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVoJnVshGv8FeiK284-DbYzvV3ccSFpev7L0F87gnmxIhJI8mhq=w45-h45-p-rp-mo-ba6-br100","Thomas Hargono","Local Guide · 628 ulasan · 3.872 foto","","","Diedit setahun lalu","""Double U Steak by Chef Widhi: Surga Pecinta Steak di Bekasi!""

Siapa sangka, di Bekasi ada tempat makan steak seenak ini? Baru-baru ini saya …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjV3KHrO9966aa8L3uFOKHVSUtY_f2Z8MaBnG4BB6r9oWpMj_6V-=w45-h45-p-rp-mo-ba2-br100","Putri Wulandari","Local Guide · 13 ulasan · 25 foto","","","Diedit setahun lalu","Sudah lama ngga makan disini, ternyata tempatnya pindah ke depannya dari tempat yang lama. Tempat barunya bagus dan lebih besar. Pesannya sirloin meltique dan rib eye meltique, keduanya enak. Garlic bread dan saos cocolannya enak banget. Parkir banyak","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocJaJvZYNFcn1AD3t18cXrhz0AQ2symnONUMnzYVlbJ60cv8FyI=w45-h45-p-rp-mo-ba5-br100","Andini","Local Guide · 125 ulasan · 244 foto","","","2 tahun lalu","Percobaan ketiga dateng, karena sblmnya penuh terus parkirannya. Akhirnya dateng sore sebelum waktu dinner, jadi aman ga waiting list.
Untuk tempat dan pelayanannya oke, kalau untuk makanannya sih juara. Tadi pesan …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXn9IToaD5wXsopYVcusOnO0rwzBkTqk2cy1j9UEFKN0rHdBCxY=w45-h45-p-rp-mo-ba4-br100","kancil kecil","Local Guide · 54 ulasan · 51 foto","","","setahun lalu","Steaknya enak banget, dengan harga segitu kita ud dapet level steak dengan harga jauh diatasnya, pantesan rame terus smpe antri lumayan panjang, karena rela antri demi steak enak dengan harga terjangkau, tempat cozy banget, stafnya ruamah2 poll","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUdnGD3tzIz8gf3nuHEa3Am84ZG2Z_tsqk-AMkuAn0iymylAl0T=w45-h45-p-rp-mo-ba5-br100","Nurlita Putri","Local Guide · 119 ulasan · 1.015 foto","","","2 tahun lalu","Salah satu resto steak yang enak dan selalu ramai di Bekasi!
Suka sama tampilan dish nya.. rasanya juga enakk dan harganya affordable dengam experience yang di dapet... …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWw0cZadyYW411epmIo41f-jNln0LSOQk3dLT3SGZ2bydcv270=w45-h45-p-rp-mo-ba6-br100","vind","Local Guide · 451 ulasan · 3.006 foto","","","2 tahun lalu","Gw cobain nachos nya, gw sukaa bgt samaa inii busyet, tortilla pake apasih nagih bgtt. Dipping saos nya juga seger dan fresh. Buat steak nya gw pesen tenderloin meltique rare. Barang dateng dengan kematangan sesuai naiss dan karena meltique …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUHkyxMCtGfWaNq8I16UU1uE0gsjsMXn3aUZ1IWtWC622uU-bw=w45-h45-p-rp-mo-ba5-br100","Jeli•motret","Local Guide · 176 ulasan · 1.254 foto","","","setahun lalu","Ga diragukan lagi aih kalau rasa makanannya.. steak dengan sife diah terenak dan pilihannya super lengkap ya disini. Udah lebih dari dua tahun ga kesini pas kesini udah pindah tempat dengan konsep yang lebih fancy.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWHCMUBcnGJV6E0yOHehBmK1104fKgMgaxyRHeTF3Uoxvjne-bf=w45-h45-p-rp-mo-ba3-br100","Meris","Local Guide · 44 ulasan · 68 foto","","","setahun lalu","Claim birthday treat gak pake lama gak pake ribet, dapet sirloin meltique 200gr lumayan begah🤤
Wagyu sirloin juga rasanya gak berubah dari dulu empuuuuuk …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocJ3GxgsXj-GBgMEF3Skx8dIf7TP7iAC6FRI3UpzHAIrqpFehQ=w45-h45-p-rp-mo-ba4-br100","Agus Harianto","Local Guide · 44 ulasan · 127 foto","","","setahun lalu","suasananya enak,ada 2 lantai,
makanannya juga enak,sesuai dengan harga nya
parkir lumayan ,untuk mobil bisa 5-6 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWVwZY584sUjZ_qUGOYwttS8fqfLA9PE0_9cvtCM3NUznVnKQs=w45-h45-p-rp-mo-ba5-br100","Wang Cia","Local Guide · 167 ulasan · 169 foto","","","11 bulan lalu","First time kesini bcs birthday treats list, servicenya oke sebelumnya dijelaskan dahulu kalau mau claim with min spend 100k nd dapet main dish plus mini cake. Garlic bread nya keliatan agak overcooked but masi oke sama dip sauce nya overall oke si buat jadi list treats hehe","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjV-NJfvKtPCLOQPx_eRywquLjowt_MsgaSkpuGT41IynLP6WRDu=w45-h45-p-rp-mo-ba3-br100","erwin herdiansyah","Local Guide · 23 ulasan · 15 foto","","","setahun lalu","Dapet gratisan sirloin Promo Birthday + kue brownies,
Dagingnya empuk, saus creamy mushroomnya mantap. Es teh bisa minta Refill
Thanks W Steak","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVyTBWcf-VgbP-2BrrtZw-vtvHp9Z4_KObwnsIrcjBYMM49_fY=w45-h45-p-rp-mo-ba4-br100","Fina","Local Guide · 47 ulasan · 206 foto","","","7 bulan lalu","Makanannya oke banget, tapi tempat parkirnya susah & sempit🥹🥲 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVae3W96cAKiE1hGa5-T4LA5UX7hlIzbO5_AVWYCqn-9gs9-nRtag=w45-h45-p-rp-mo-ba3-br100","Icih Budi","Local Guide · 41 ulasan · 52 foto","","","2 tahun lalu","Sebelumnya sudah pernah makan disini, rasanya selalu menjadi fav dari steak lainnya. Tapi, untuk pertama kalinya coba 'free birthday steak' nya karena ultah saya. Saya fikir yg namanya free apalagi steak pasti seadanya dan ga mau expect …","Lainnya","","Suka","2","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXK_0G2v9qMmLlTCdRYLMLvPo_2wH_AXhysO-JTSuCXESwzNVDN=w45-h45-p-rp-mo-ba4-br100","Dedi Alfian","Local Guide · 108 ulasan · 138 foto","","","7 bulan lalu","Rasa dan porsi sesuai sama harga. Worth it. Tapi nunggunya agak lama boy 🤣 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXDMviGLWdfiFNr-LJoK9NrON4JeohXwlPVeeLHmZRJ5go7RBLy=w45-h45-p-rp-mo-ba3-br100","Astria Dwi More","Local Guide · 31 ulasan · 19 foto","","","2 tahun lalu","Five stars for double U steak
Enak banget disetiap gigitan …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUJRKfz8dDPvX_InxC2lA63AYG4nETsVR4lO1Y3B33Uj4Rkpydd=w45-h45-p-rp-mo-ba5-br100","indirlvie","Local Guide · 55 ulasan · 275 foto","","","Diedit 3 tahun lalu","Daging steak nya juicy dan lembut, gampang diiris (Saya pesan Australian Premium Rib Eye 200 gram, kematangannya yang medium). Kalau suka steak rasa asap mungkin ini bs jadi pilihan ya. Ada 7 varian sauce, saya kemarin pesan yang Creamy …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVgBAffTHpvdOiQSQheOgXdIOhA3Te33I3DL9Xrj4uPLGXODDQ=w45-h45-p-rp-mo-ba4-br100","dewi mulya sari","Local Guide · 127 ulasan · 96 foto","","","11 bulan lalu","Penasaran sama tempat ini karena direkomendasi sm beberapa teman. Emang enak sih.  Baru nyoba rib eye meltique karena promo paket lunch. Sama chicken florentine. Minumannya berry fizz agak kemanisan aja. Udah dicampur 1 gelas es teh tawar masih tetap manis. Yang jelas masih mau nyoba menu yang lain. Tempatnya juga asik","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWjS7UG5S1aOjzs2aN5fwVdgxCPzmoQNvIkOlRScnRDWoIJBFOtHA=w45-h45-p-rp-mo-ba5-br100","Farida Fathoniah","Local Guide · 149 ulasan · 557 foto","","","setahun lalu","restonya masuk gang, tapi gak jauh dari jalan utama. parkiran ada di depan resto dan di tanah kosong di sebrangnya, banyak utk motor dan mobil. utk ambience restonya cukup oke. peraturan nya cukup strict, kalau sedang ramai pakai sistem …","Lainnya","","Suka","2","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjUPnsUHe95Nd8g7p1MIj1kmc_tl0fTQnEKbWY_zBgi05BHgqyjD=w45-h45-p-rp-mo-ba4-br100","Syifaur Rahmah","Local Guide · 95 ulasan · 309 foto","","","4 tahun lalu","Kebetulan lagi di area kalimalang, gak tau mau makan apa. Sudah masuk lunch time.
Cap cip cup,, di galaxy lihat ini. …","Lainnya","","Suka","11","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjUxfqeYn9F0ok2tbEfvbgWbx_3O4CIutjExZswm-gcQg2RY24Db=w45-h45-p-rp-mo-br100","Cintia Dewi","3 ulasan · 4 foto","","","5 bulan lalu","Serloinnya mantips rasa dan aromanya cocok di lidahku","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjV45Azx2J55vLkri2Np0ttdQc-q3KzZbXAXupSn3tuEDZLUl0g=w45-h45-p-rp-mo-ba4-br100","Sayuri Rv","Local Guide · 106 ulasan · 394 foto","","","2 tahun lalu","2x makan sini, ga pernah failed.
Daging & saus nya perpaduan sangat pas.
Seperti biasa antriannya panjang, tp ga terlalu lama menunggu. …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXD-m9A6ZHLruPgl1Ho8VUFPGPQxCUdE1EtX1hJi8fKV_5xwbhUhA=w45-h45-p-rp-mo-ba3-br100","Mimah Candra Devi","Local Guide · 18 ulasan · 3 foto","","","4 bulan lalu","Steaknya enak sii aku suka , entah karena kematangannya aku pilih well done kali ya tapi enak siii meski aku udah kenyang duluan tapi masih pengen tetep makan aja gituu..","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjW90NU8W5va5OzhV-1yk3qNrkGjFERUOP8_jp4_KhDzMloF7p1l=w45-h45-p-rp-mo-ba4-br100","Panji Aryo Tegar Prapanca","Local Guide · 22 ulasan · 276 foto","","","2 tahun lalu","Double U Steak by Chef Widhi, steak paling enak hingga saat ini diantara banyak pilihan restaurant yang menyajikan menu steak di Jabodetabek.
Tekstur daging nya yang fresh dan di olah sedemikian rupa hingga dapat dinikmati …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXXpEyx8zbt9oys3IdxfcNavFXRpCWm2nssxot7hsRSgerJZ55A=w45-h45-p-rp-mo-ba4-br100","Awan Lee","Local Guide · 145 ulasan · 290 foto","","","Diedit setahun lalu","Steak nya lumayan enak..
Tapi JANGAN PERNAH mengadakan acara ulang tahun disini karena tidak boleh mengkonsumsi kue ultah yang dibawa dari luar jadi judulnya PERCUMA kalau hanya tiup …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjV_XYCTvwOPDVPE5qdfsEYsv9zma1B_EDvAHH74Ycrxc-7AsIqV=w45-h45-p-rp-mo-ba6-br100","Rien irianti (#diarykulineririn)","Local Guide · 340 ulasan · 1.907 foto","","","3 tahun lalu","kedua kalinya datang kesini, setelah kesempatan yang lalu gagal. Akhirnyaa hari ini kesampean juga mampir ke double u steak. Yang menurut review orang2 enak serta harga affordable. …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXPyoStjls1looRYgWUlW-RNzI047Ghb5sOIOi_SKamu9nql9l3sA=w45-h45-p-rp-mo-ba6-br100","Indah Asmara","Local Guide · 422 ulasan · 1.179 foto","","","setahun lalu","Ke dua kali kesini sore2, untungnya gak waiting list. Garlic bread nya otentik dgn bumbu paduan garlic,daun parsley, keju parmesan, unik rasanya asam asin wangi agak pedas sedikit.. spaghetti carbonara creamy nya terasa tapi jika kebanyakan …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVIuv7DtTT8B4OrNtfQUioxLAVaj0G5WCy-abSjbBsf1hjxYEbn=w45-h45-p-rp-mo-ba3-br100","Taufik Kurniawan","Local Guide · 8 ulasan · 2 foto","","","7 bulan lalu","Kesini karena ada promo bithday, lumayan dapet sirloin steak. Dan steak nya jugaa enak.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUyNrSUgSgbIjIJYUJysulFlukqdIqB8uI4BAhZ4Q48TbaEQH3R=w45-h45-p-rp-mo-ba6-br100","Maria Elizabeth","Local Guide · 452 ulasan · 3.487 foto","","","setahun lalu","claim birthday treats di sini pas hari H bday aja berlakunya. minimal 100k dlu dapet sirloin steak sama brownies gt dapet lilin juga. worth it sih aku bilang, bisa pilih saus, side dish, dan carbonya juga. tempatnya lumayan luas, ada lantai …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocLa98Q7pfxTukkCva4Fcg6h9ze5SWIXICguF8D3sF9_9GXf_Q=w45-h45-p-rp-mo-ba4-br100","Venna Patricia","Local Guide · 100 ulasan · 148 foto","","","Diedit 3 tahun lalu","Double u, wow. kalau bintangnya ada 7, aku kasih 8 deh buat rasa steaknya.

ke sini ngajak saudara yang suka ngritik makanan tp pas dia coba steak di sini …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVQVVgCEVLeYAyQQBfPoZgq9U6Cd4MYxH1cEuQU4N4IItFbVBAa=w45-h45-p-rp-mo-ba4-br100","Ikmal Hardisa","Local Guide · 88 ulasan · 314 foto","","","4 tahun lalu","Tempatnya ada di pinggir jalan sebrang toko listrik, sampingnya ada parkiran mobil yg cukup luas, ada waiting list saat mau makan tapi ngga terlalu lama kok. Kesan tempatnya cukup nyaman dan ngga aneh-aneh. …","Lainnya","","Suka","17","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocL5VVF18QRCY6dbPjuLKHY0RtWEPESYUQlkd8WxvDJSwYNab_Q=w45-h45-p-rp-mo-ba5-br100","Rizki Yunita","Local Guide · 140 ulasan · 631 foto","","","setahun lalu","Kesini waktu hari biasa dan sekitar mau jam 7 malam tidak waiting list. Mampir karena ada promo ulang tahun dengan minimum order 100k. Untuk makanan dan service overall good. Oh ya hadiah gratis steak sama cakenya juga ga ekspetasi bakalan seenak itu.","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXH5FhMVNp04T-NDoG38BhcoGrL84tW4BwplJGVm5pv8024Kfwd=w45-h45-p-rp-mo-ba2-br100","Laras Sugiyoto","Local Guide · 19 ulasan · 13 foto","","","3 bulan lalu","Birthday promo selalu di upgrade, pinter nih management nya buat pelanggan loyal, bukan tempat steak kaleng-kaleng. Wajib kalian coba!
Saya udah berlangganan sejak 2017!
Pertahankan ya!!!","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWg7Wq7W_cHAmZ9Svkk6PhlMdo8bzCkAIY665Z3genYFIu5cAxl=w45-h45-p-rp-mo-br100","Okta Sulistyorini","2 ulasan · 2 foto","","","6 bulan lalu","Kesini lagi setelah hampir setahun lebih… tempatnya baru ya? Jadi lebih cozy. Pelayanannya juga lebih cepat dari sebelum renov, setidaknya seperti itu pada Sabtu sore yang lumayan padat. Masih seperti dulu rasa sirloin meltiquenya …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUGpzuscslBjjoE7RLfRb3zARWVExSP7M6Gr3EHa6xGzK2-heKQcw=w45-h45-p-rp-mo-ba6-br100","WHIeN","Local Guide · 379 ulasan · 3.833 foto","","","2 tahun lalu","Got my birthday treat today 😍
Bisa di claim pas hari ulang tahun disertai dengan min pembelian 100rb. Dapat australian sirloin lengkap dgn side dishnya, plus donat kecil pake lilin..cute …","Lainnya","","","","","Bagikan","Suka"
