Review_Text,Review_Processed,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
sangat kecewa harga mahal keong nya sangat kecil tolong jangan sampai tertipu dengan gambar,kecewa harga mahal keong tolong tipu gambar,unknown,1,Tokopedia,Negative,Harga,Yes,Perawatan Hewan,No
makin butek jangan beli guys,butek beli guys,unknown,2,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
manchapppp sy suka rekomen seller,manchapppp suka rekomen seller,unknown,5,Tokopedia,Positive,Lainnya,No,Lainnya,No
mantap jgn ragu2 langsung saja booking recommended,mantap jgn ragu2 booking recommended,unknown,5,Tokopedia,Positive,Rasa,No,Hobi & Hiburan,No
barang sdh dtg packing rapih tapi led nya tdk nyala brg dtg ketika sy lg travelling pas di coba led tdk nyala dan di hubungi tokonya tdk mau bertanggung jawab krn status order telah selesai selayaknya brg di test dahulu sebelum dikirim ke pembeli utk memastikan semua berfungsi,barang dtg packing rapih led nyala brg dtg lg travelling pas coba led nyala hubung toko tanggung status order selesai layak brg test kirim beli fungsi,unknown,2,Tokopedia,Negative,Bentuk,No,Elektronik,No
barang sesuai gambar pengiriman juga cepat,barang sesuai gambar kirim cepat,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang kurang bagus bocor dibagian saluran keluar saat di operasikan,barang bagus bocor bagi salur operasi,unknown,2,Tokopedia,Negative,Bentuk,No,F&B,No
terlalu tipis tidak seperti masker medis yang saya kenal,tipis masker medis kenal,unknown,3,Tokopedia,Neutral,Bentuk,No,Kesehatan & Kecantikan,No
maaf saya kasih bintang karena paketnya tidak sampai ke saya langsung sempat nyasar ke tempat lain karena penerimanya sama dengan nama saya untungnya penerimanya langsung menghubungi saya tapi pas saya ambil ternyata isi nya cuma box sesuai foto padahal saya pesan box si penerima mengaku tidak mengambil box sisanya alamat bisa tidak sampai ke saya karena label alamatnya tidak dibungkus pakai lakban kertas bening jadinya berdebu kena air bisa pudar kan,maaf kasih bintang paket nyasar terima nama untung terima hubung pas ambil isi box sesuai foto pesan box si terima aku ambil box sisa alamat label alamat bungkus pakai lakban kertas bening debu air pudar,unknown,1,Tokopedia,Negative,Bentuk,Yes,Kesehatan & Kecantikan,No
whiteboard melengkung alumunium bengkok skrup hilang mutu rendah sekali jauh dari gambar deskripsi,whiteboard lengkung alumunium bengkok skrup hilang mutu rendah gambar deskripsi,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perlengkapan Kantor,No
dipenjualan tertulis obeng magnet bohong obengnya ga magnet sama sekali akan sulit untuk yang baru belajar jika tidak memiliki alat yang lengkap kecewa parah,jual tulis obeng magnet bohong obeng magnet sulit ajar milik alat lengkap kecewa parah,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,Yes
megecewakan sy hendak tukar warna mbak nya iya aja eeh dikirimnya ttp warna yg salah padahal kalau tidak bisa ditukar kan bisa sy batalkan,megecewakan tukar warna mbak iya eeh kirim ttp warna salah tukar batal,unknown,1,Tokopedia,Negative,Bentuk,No,Fashion,No
baru di pake sekali udah robek sol nya,pake robek sol,unknown,2,Tokopedia,Negative,Lainnya,No,Fashion,No
rasanya kaya buav ta gk worth it,kaya buav ta worth it,unknown,1,Tokopedia,Negative,Harga,No,F&B,Yes
yg dikirim botol tdk sesuai photo produk,kirim botol sesuai photo produk,unknown,3,Tokopedia,Neutral,Bentuk,No,Kesehatan & Kecantikan,No
pengiriman lama cuma penjualnya responsif blm bisa kasih bintang,kirim jual responsif kasih bintang,unknown,3,Tokopedia,Neutral,Lainnya,No,Hobi & Hiburan,No
chat tidak di balas kuota yang di janjikan 50gb nya tidak masuk hancur la parah parah,chat balas kuota janji 50gb hancur la parah parah,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
pengiriman lama banget kurirnya gagal pickup terus setrikanya ternyata besar dan lumayan berat packingnya tipiss cuma bublewrap selapis kualitas strikanya jg kurang menurutku soalnya ga terlalu panas jd lama setrikanya,kirim kurir gagal pickup setrika lumayan berat packingnya tipiss bublewrap selap kualitas strikanya turut panas jd setrika,unknown,3,Tokopedia,Neutral,Bentuk,No,Elektronik,No
barang datang dengan cepat tapi salah barang yang datang malah ab wheel aa,barang cepat salah barang ab wheel aa,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
packing berantakan ada yg bocir tumpah semua,packing beranta bocir tumpah,unknown,1,Tokopedia,Negative,Lainnya,No,Kesehatan & Kecantikan,No
wow designnya bagus banget pengiriman cepat kualitas bagussss banget bisa di scan juga dan ini beneran mirip kartu uno asli mudah2an ga ketukar ya kayaknya bakal repeat order pakai design lain deh thanks seller,wow designnya bagus kirim cepat kualitas bagussss scan beneran kartu uno asli mudah2an tukar kayak repeat order pakai design thanks seller,unknown,5,Tokopedia,Positive,Bentuk,No,Kerajinan & Pesta,No
packaging gk aman bgt bubble wrap tipis alhasil kemasan barang agak penyok pas dateng thank god barangnya aman ini official store seharusnya lebih baik lagi fix min next duh,packaging aman bubble wrap tipis alhasil kemas barang penyok pas dateng thank god barang aman official store fix min next duh,unknown,2,Tokopedia,Negative,Bentuk,No,Elektronik,No
kartunya kw semua katanya ori gimana sih,kartu palsu original gimana,unknown,1,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
ga amanah toko nya awal nya bilang ready ukuran nya setelah transaksi bilang kosong stok nya coba bilang dari awal kalo ukuran yg di ingikan kosong pembeli bisa pindah ke penjual lain pengiriman nya juga lelet,amanah toko bilang ready ukur transaksi bilang kosong stok coba bilang ukur ingikan kosong beli pindah jual kirim lelet,unknown,1,Tokopedia,Negative,Bentuk,No,Fashion,No
barang sampai tepat waktu aman dan rapih mantap gan dapet bonus lagi the bast pokoknya kalian wajib blanja di olshop ini boz makasih barangnya,barang waktu aman rapih mantap gan bonus the bast pokok wajib blanja olshop boz makasih barang,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
jelek panjang dan lebar gak rata akhirnya bukan terlihat bagus malah terlihat jelek akhirnya saya copot,jelek lebar rata bagus jelek copot,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
produk sesuai deskripsi talenan tipis pisau tajam jadi enak untuk dipakai grip pada gagang terasa nyaman,produk sesuai deskripsi talenan tipis pisau tajam pakai grip gagang nyaman,unknown,4,Tokopedia,Positive,Bentuk,No,F&B,No
barang tidak sesuai orderan,barang sesuai order,unknown,2,Tokopedia,Negative,Bentuk,Yes,Kesehatan & Kecantikan,No
proses cepat pengiriman cepat packaging sangat aman barang terjamin tdk ada bocor,proses cepat kirim cepat packaging aman barang jamin bocor,unknown,5,Tokopedia,Positive,Bentuk,No,Perawatan Hewan,No
terbaik lah pokoknya packing lakban doang rapih banget keren lakbannya juga rekat banget,baik pokok packing lakban doang rapih keren lakbannya rekat,unknown,5,Tokopedia,Positive,Bentuk,No,Perlengkapan Kantor,No
tidak sesuai spesifikasi abis itu mau komplain tidak di layani bahaya sekali,sesuai spesifikasi abis komplain layan bahaya,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,No
bahan oke joss lahh,bahan oke joss lahh,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
sangat kecewa banget,kecewa,unknown,1,Tokopedia,Negative,Lainnya,Yes,Kesehatan & Kecantikan,No
respon penjualnya top packaging aman proses pesanan cepat kualitas bahan bagus,respon jual top packaging aman proses pesan cepat kualitas bahan bagus,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
mantab barang susuai pesanan tepat waktu,mantab barang susuai pesan waktu,unknown,5,Tokopedia,Positive,Lainnya,No,Lainnya,No
dapat kain microfiber fungsi mau dicoba dulu kalo buat sekarang biar tokonya joss,kain microfiber fungsi coba biar toko joss,unknown,5,Tokopedia,Positive,Bentuk,No,Otomotif,No
kecewa barang pas sampai gak bisa dipakai,kecewa barang pas pakai,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,Yes
data sering error dan hilang,data error hilang,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
barang dipesan tanggal baru dikirim tgl mantep ga tuh mantep ga tuh,barang pes tanggal kirim tgl mantep tuh mantep tuh,unknown,1,Tokopedia,Negative,Lainnya,No,Perlengkapan Kantor,No
pengiriman super cepat barang bagus recommended seller thanks,kirim super cepat barang bagus recommended seller thanks,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
mantap wangi nya segerrr,mantap wangi segerrr,unknown,5,Tokopedia,Positive,Rasa,No,Kesehatan & Kecantikan,No
barangnya ternyata berkualitas walaupun harganya cukup miring warnanya pun bagus gak kelihatan kayak barang murah puassss,barang kualitas harga miring warna bagus barang murah puassss,unknown,5,Tokopedia,Positive,Bentuk,No,Perawatan Hewan,No
kualitas produk sangat mengecewakan bahan yang di gunakan tipis barang datang dengan keadaan begitu dan tidak di ganti baru,kualitas produk kecewa bahan tipis barang ganti,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
murah cepat sesuai,murah cepat sesuai,unknown,4,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
sprti barang bekas,sprti barang bekas,unknown,3,Tokopedia,Neutral,Lainnya,No,Hobi & Hiburan,No
kurang puas sama dompetnya,puas dompet,unknown,3,Tokopedia,Neutral,Bentuk,No,Fashion,No
luar biasa proses ya cepet banget ng sampe jam langsung di proses ng seperti lapak yg satu lagi yg di tanggerang pengiriman juga cepet banget recomended banget,proses cepet ng jam proses ng lapak tanggerang kirim cepet recomended,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
barang sesuai deskripsi dan tersegel original pengiriman tepat waktu sesuai janji layanan mantap terima kasih banyak,barang sesuai deskripsi segel original kirim waktu sesuai janji layan mantap terima kasih,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
sdh pembelian berulang2 lumpianya enak packingnya bgs penjual responsif dan pengiriman cpt,beli berulang2 lumpia packingnya bagus jual responsif kirim cpt,unknown,5,Tokopedia,Positive,Rasa,No,F&B,No
sedikit masukan klw utk buble warp agar bagian dalam juga di bungkus jika ada pemesanan brg yg dibungkus bersamaan dgn lampun yg mudah pecah terima kasih,masuk klw buble warp bungkus mesan brg bungkus sama lam mudah pecah terima kasih,unknown,3,Tokopedia,Neutral,Bentuk,No,Perabotan,No
thanks sukses terus,thanks sukses,unknown,4,Tokopedia,Positive,Lainnya,No,Elektronik,No
kecewa sih pesannya l5 iya l5 tapi berasa itu celana xl kecil amat heedewhh bikin kecewa sama ini toko mana bahannya tipis juga,kecewa pesan l5 iya l5 asa celana xl heedewhh bikin kecewa toko bahan tipis,unknown,1,Tokopedia,Negative,Bentuk,Yes,Fashion,Yes
fast respon barang bagus recommend,fast respon barang bagus recommend,unknown,5,Tokopedia,Positive,Bentuk,No,Perlengkapan Kantor,No
bahan sepatu jelek bahan kalep cpt rusak,bahan sepatu jelek bahan kalep cpt rusak,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
sangat jelek krn kiriman tidak lengkap,jelek kirim lengkap,unknown,1,Tokopedia,Negative,Bentuk,No,Perawatan Hewan,No
harga terjangkau produk sesuai kualitas sangat bagus pengiriman cukup responsif terima kasih yaa sehat sehat selalu utk seller dan team,harga jangkau produk sesuai kualitas bagus kirim responsif terima kasih yaa sehat sehat seller team,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
saya tidak menerima barang,terima barang,unknown,1,Tokopedia,Negative,Lainnya,No,Kerajinan & Pesta,No
ada sedikit cacat selainnya oke,cacat selain oke,unknown,4,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
teksturnya creamy gampang dipakai packaging aman,tekstur creamy gampang pakai packaging aman,unknown,5,Tokopedia,Positive,Rasa,No,Kesehatan & Kecantikan,No
maaf bukan ingin menjelekan tp uang melayang barang tak sampai,maaf jelek uang layang barang,unknown,2,Tokopedia,Negative,Bentuk,No,Kesehatan & Kecantikan,No
bahannya beda dari orderan yg warna coklat dan baru di pakai sekali langsung robek,bahan beda order warna coklat pakai robek,unknown,2,Tokopedia,Negative,Bentuk,No,Fashion,No
barang bosok sekali pake rusak mau claim dijawab berbelit ama adminnya,barang bosok pake rusak claim belit ama adminnya,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
bagus dengan hrg segitu cuman trnyata kecil aku kira agak gede,bagus hrg segitu cuman trnyata gede,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
barang nya jos berfungsi dengan baik kualitas oke jadi membantu saya banget cuma awal pakek bingung kok gk bisa buka otomatisnya eh app saya ternyata yg gk suport cash drawernya mantul dah,barang jos fungsi kualitas oke bantu pakek bingung buka otomatis eh app suport cash drawernya mantap dah,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
produk original efektif menyaring kotoran produk berfungsi dengan baik barang sesuai deskripsi,produk original efektif nyaring kotor produk fungsi barang sesuai deskripsi,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
barang g smapai hilang di kurir uang refund,barang smapai hilang kurir uang refund,unknown,2,Tokopedia,Negative,Lainnya,Yes,Fashion,No
pesanan sudah diterima bagus dan sesuai thxxxxxxxxxxxxxxxxxxxxxxxxx,pesan terima bagus sesuai thxxxxxxxxxxxxxxxxxxxxxxxxx,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang dah lama benyek benyek ada kerusakan ga diganti pengemasan buruk harap menjadi pelajaran,barang dah benyek benyek rusak ganti kemas buruk harap ajar,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
barang bagus tapi sangat mengecewakan sekali pesan rok hanya di kirim yg lg entah kemana gk ada responnya lg yg jelas tidak ada etika baik buat buat ngirim rok sy yg lg main curang sy merasa di tipu dan sy sangat sangat kecewa saran sy barang bagus tolong imbangin dengan kejujuran biar berkah salam jujur jngan main curang,barang bagus kecewa pesan rok kirim lg mana responnya lg etika ngirim rok lg main curang tipu kecewa saran barang bagus tolong imbangin jujur biar berkah jujur jngan main curang,unknown,1,Tokopedia,Negative,Rasa,Yes,Fashion,Yes
dikirim bor nya kurang satu terus bukannya tinggal ngirim yang kurang saya harus ngirim balik kotak buang2 ongkir sengaja dibikin repot,kirim bor tinggal ngirim ngirim kotak buang2 ongkos kirim sengaja bikin repot,unknown,2,Tokopedia,Negative,Harga,No,Perabotan,No
sy pesan warna merah metalik tp dikirim hitam padahal sebelum dikirim sy sdh chat penjual,pesan warna merah metalik kirim hitam kirim chat jual,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
barangnya tidak seperti barang baru dan tanpa kemasan pabrik,barang barang kemas pabrik,unknown,1,Tokopedia,Negative,Bentuk,No,Elektronik,No
mantap barang ori packing oke harga promo muraj sering sering aja promo ya,mantap barang original packing oke harga promo muraj promo,unknown,5,Tokopedia,Positive,Harga,No,F&B,No
pengiriman cepat dan packing aman dapat harga flashsale,kirim cepat packing aman harga flashsale,unknown,5,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
packagingnya payah saya pesan kaleng yg satu pecah dan tidak mau diganti csnya minta bukti foto dan video sudah saya kirimkan tapi tetap minta terus dan akhirnya mereka menyudahi komplain saya secara sepihak,packagingnya payah pesan kaleng pecah ganti csnya bukti foto video kirim sudah komplain,unknown,1,Tokopedia,Negative,Bentuk,Yes,Kesehatan & Kecantikan,No
seller very slow response semua step selalu last minute baru lanjut ketika official store lain hanya butuh maks hari barang sampai setelah order ini baru diterima setelah hari,seller very slow response step last mute official store butuh maks barang order terima,unknown,3,Tokopedia,Neutral,Lainnya,No,Elektronik,No
jumlahnya pas pcs buat ngiket rambut juga pas ga kekencengan cuma ya kalo boleh saran tambahin bubble wrap biar lebih safety pouch nya kegunting jadinya pengemasan juga agak lama,pas pcs ngiket rambut pas kenceng saran tambahin bubble wrap biar safety pouch gunting kemas,unknown,3,Tokopedia,Neutral,Bentuk,No,Kesehatan & Kecantikan,No
rasanya tidak sesuai ekspektasi bener kecewa yang emak hanya valrhona chocolate sisanya gak enak semua intinya kecewa,sesuai ekspektasi bener kecewa emak valrhona chocolate sisa inti kecewa,unknown,2,Tokopedia,Negative,Rasa,Yes,F&B,Yes
bisa muat sampai ukuran kaki no suami saya suka ga tebel ga tipis nyaman lembut positive,muat ukur kaki no suami suka tebel tipis nyaman lembut positive,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
brg sesuai pic kurir sll yg terbaik sudah langganan,brg sesuai pic kurir sll baik langgan,unknown,5,Tokopedia,Positive,Bentuk,No,Lainnya,No
pengiriman cepat packing aman barang bagus sesuai deskripsi terimakasih,kirim cepat packing aman barang bagus sesuai deskripsi terimakasih,unknown,5,Tokopedia,Positive,Bentuk,No,Kerajinan & Pesta,No
sesuai order modelnya bagus dan nyaman cepat dan aman,sesuai order model bagus nyaman cepat aman,unknown,5,Tokopedia,Positive,Bentuk,No,Ibu & Bayi,No
susah bgt pasangnya gak kuat menahan airnya,susah pasang kuat tahan air,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
rasanya ngadi2 sumpah kayak pake saos sambel kyk gapake gochujang gochugaru yang biasa makan kimchi asli korea pasti gaakan suka pengiriman super lelet pesen hr rabu br dtg hari minggu gils,ngadi2 sumpah pake saos sambel gapake gochujang gochugaru makan kimchi asli korea gaakan suka kirim super lelet sen hr rabu br dtg minggu gils,unknown,1,Tokopedia,Negative,Bentuk,No,F&B,No
lubang nya jelek bgt,lubang jelek,unknown,2,Tokopedia,Negative,Bentuk,No,Lainnya,No
alat linting nya patah rusak,alat linting patah rusak,unknown,1,Tokopedia,Negative,Lainnya,Yes,Lainnya,No
harga bersaing barang sesuai pesanan saya nambah extra packing kardus dan bubble wrap supaya barang aman dan benar sampai dengan selamat alhamdulillaah saya sengaja beli dengan tujuan untuk mungut sampah puntung rokok dan saya tanyakan ke seller apakah bisa kemudian seller menjawab bisa setelah sampai saya tes dan berhasil bisa untuk mungut sampah puntung rokok memakainya mudah hanya saja lumayan juga ya ternyata beratnya kalo sudah lama megangnya pegel juga hehe anyways terima kasih ya seller,harga saing barang sesuai pesan nambah extra packing kardus bubble wrap barang aman selamat alhamdulillaah sengaja beli tuju mungut sampah puntung rokok seller seller tes hasil mungut sampah puntung rokok maka mudah lumayan berat megangnya gel hehe anyways terima kasih seller,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
